employee_id,department,location,level,manager_id,tenure_years,role_family,annual_salary_usd,attrition_flag,attrition_risk_score,risk_band,sentiment_score,sentiment_band,survey_response_count,sentiment_source,engagement_index,engagement_band,manager_sentiment_avg,team_size,data_provenance,confidence_note
EMP_00639,Sales,Singapore,Mid,MGR_083,0.6,Tech,100310,0,0.289,Low,0.325,Positive,3,synthetic_demo,50,Medium,0.239,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00640,Finance,US,Mid,MGR_087,0.0,Operations,95946,0,0.288,Low,-0.298,Negative,7,synthetic_demo,56,Medium,0.014,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00641,Marketing,Germany,Leader,MGR_056,4.1,Commercial,210321,0,0.146,Low,0.053,Neutral,10,synthetic_demo,58,Medium,-0.079,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00642,Engineering,US,Junior,MGR_066,6.0,Tech,66732,0,0.136,Low,0.249,Positive,5,synthetic_demo,52,Medium,-0.059,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00643,Marketing,Poland,Mid,MGR_074,12.1,Operations,89554,0,0.05,Low,0.592,Positive,5,synthetic_demo,90,High,-0.052,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00644,Sales,Germany,Mid,MGR_099,0.9,Commercial,78678,0,0.239,Low,-0.294,Negative,2,synthetic_demo,45,Medium,-0.102,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00645,Marketing,Poland,Mid,MGR_045,2.2,Tech,114931,0,0.207,Low,0.148,Neutral,4,synthetic_demo,59,Medium,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00646,Engineering,Germany,Junior,MGR_011,8.9,Commercial,48791,1,0.369,Medium,-0.578,Negative,7,synthetic_demo,38,Low,-0.022,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00647,Engineering,Singapore,Junior,MGR_044,3.3,Commercial,71874,0,0.16,Low,-0.174,Neutral,4,synthetic_demo,72,High,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00648,HR,India,Mid,MGR_061,14.5,Commercial,104332,0,0.185,Low,0.299,Positive,3,synthetic_demo,64,Medium,0.087,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00649,Engineering,Germany,Senior,MGR_041,5.6,Commercial,134238,0,0.122,Low,0.455,Positive,6,synthetic_demo,80,High,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00650,Engineering,UK,Junior,MGR_015,1.5,Operations,52863,0,0.241,Low,-0.466,Negative,7,synthetic_demo,38,Low,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00651,Engineering,UK,Mid,MGR_022,5.8,Operations,82096,0,0.153,Low,0.081,Neutral,5,synthetic_demo,63,Medium,-0.148,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00652,Marketing,India,Mid,MGR_021,0.7,Operations,73224,0,0.107,Low,0.684,Positive,5,synthetic_demo,96,High,0.008,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00653,Operations,Poland,Mid,MGR_030,2.5,Commercial,102454,0,0.151,Low,0.229,Positive,2,synthetic_demo,63,Medium,0.065,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00654,HR,Singapore,Junior,MGR_085,0.7,Operations,62553,0,0.277,Low,-0.235,Negative,7,synthetic_demo,49,Medium,-0.058,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00655,HR,Germany,Junior,MGR_026,11.8,Operations,59815,0,0.175,Low,0.275,Positive,9,synthetic_demo,49,Medium,-0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00656,HR,Poland,Mid,MGR_091,4.5,Tech,113623,0,0.05,Low,0.011,Neutral,6,synthetic_demo,82,High,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00657,Sales,India,Junior,MGR_009,2.7,Operations,62808,0,0.19,Low,-0.02,Neutral,5,synthetic_demo,62,Medium,0.142,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00658,Finance,US,Senior,MGR_024,1.9,Operations,137304,0,0.115,Low,0.302,Positive,6,synthetic_demo,75,High,-0.144,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00659,Operations,UK,Junior,MGR_034,1.2,Tech,54680,0,0.241,Low,0.339,Positive,5,synthetic_demo,72,High,0.182,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00660,Marketing,Germany,Mid,MGR_041,4.0,Operations,98566,0,0.207,Low,0.24,Positive,6,synthetic_demo,50,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00661,Finance,Germany,Mid,MGR_015,3.1,Operations,101872,0,0.123,Low,-0.091,Neutral,7,synthetic_demo,58,Medium,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00662,Operations,UK,Senior,MGR_023,0.5,Operations,178439,0,0.284,Low,-0.075,Neutral,8,synthetic_demo,58,Medium,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00663,Marketing,Singapore,Senior,MGR_076,0.3,Operations,113659,0,0.278,Low,-0.077,Neutral,3,synthetic_demo,56,Medium,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00664,Engineering,Singapore,Junior,MGR_031,1.1,Tech,60529,0,0.125,Low,-0.136,Neutral,7,synthetic_demo,67,Medium,0.065,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00665,Operations,US,Junior,MGR_019,0.3,Operations,70383,0,0.34,Low,-0.294,Negative,5,synthetic_demo,59,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00666,Finance,Germany,Mid,MGR_074,2.2,Tech,110955,0,0.358,Medium,-0.677,Negative,6,synthetic_demo,37,Low,-0.052,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00667,HR,Germany,Junior,MGR_069,5.7,Operations,68246,0,0.199,Low,0.035,Neutral,3,synthetic_demo,36,Low,0.135,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00668,Marketing,Singapore,Leader,MGR_072,1.4,Tech,234077,0,0.133,Low,0.536,Positive,6,synthetic_demo,80,High,0.017,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00669,Sales,Germany,Junior,MGR_041,1.5,Tech,74397,0,0.264,Low,0.192,Neutral,6,synthetic_demo,51,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00670,HR,Poland,Junior,MGR_002,1.2,Commercial,66484,0,0.323,Low,-0.662,Negative,7,synthetic_demo,39,Low,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00671,HR,India,Junior,MGR_072,1.9,Commercial,63084,0,0.087,Low,0.731,Positive,10,synthetic_demo,74,High,0.017,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00672,Finance,Singapore,Mid,MGR_063,1.2,Operations,94063,0,0.227,Low,0.521,Positive,7,synthetic_demo,59,Medium,0.091,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00673,HR,Singapore,Senior,MGR_022,2.4,Commercial,144800,0,0.199,Low,-0.004,Neutral,7,synthetic_demo,48,Medium,-0.148,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00674,Engineering,Poland,Junior,MGR_038,5.2,Tech,70618,0,0.064,Low,0.45,Positive,3,synthetic_demo,65,Medium,0.037,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00675,Engineering,UK,Junior,MGR_022,1.0,Commercial,50996,0,0.139,Low,0.245,Positive,2,synthetic_demo,59,Medium,-0.148,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00676,HR,Poland,Senior,MGR_071,3.6,Commercial,160462,0,0.287,Low,-0.078,Neutral,8,synthetic_demo,65,Medium,0.052,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00677,Finance,US,Mid,MGR_100,7.2,Commercial,117099,0,0.213,Low,-0.051,Neutral,5,synthetic_demo,52,Medium,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00678,Finance,UK,Mid,MGR_098,0.9,Tech,114972,1,0.318,Low,-0.292,Negative,8,synthetic_demo,51,Medium,0.001,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00679,Marketing,Germany,Mid,MGR_014,0.3,Commercial,94810,0,0.286,Low,-0.381,Negative,8,synthetic_demo,62,Medium,-0.04,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00680,Marketing,Singapore,Senior,MGR_005,1.1,Commercial,163957,0,0.235,Low,-0.147,Neutral,6,synthetic_demo,44,Medium,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00681,HR,UK,Mid,MGR_057,0.1,Tech,84822,1,0.268,Low,-0.254,Negative,7,synthetic_demo,49,Medium,0.111,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00682,Engineering,India,Junior,MGR_076,1.6,Operations,73287,0,0.234,Low,0.013,Neutral,9,synthetic_demo,55,Medium,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00683,Marketing,UK,Senior,MGR_081,7.0,Operations,171300,0,0.146,Low,-0.095,Neutral,7,synthetic_demo,52,Medium,-0.105,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00684,HR,India,Mid,MGR_027,3.7,Tech,88392,0,0.276,Low,-0.286,Negative,8,synthetic_demo,43,Medium,-0.087,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00685,Engineering,Poland,Mid,MGR_077,4.2,Commercial,80401,0,0.15,Low,0.371,Positive,9,synthetic_demo,63,Medium,-0.046,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00686,Finance,India,Mid,MGR_038,4.3,Operations,72914,0,0.087,Low,0.69,Positive,5,synthetic_demo,81,High,0.037,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00687,Operations,Poland,Junior,MGR_087,5.4,Operations,49879,0,0.152,Low,0.154,Neutral,7,synthetic_demo,72,High,0.014,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00688,Engineering,India,Leader,MGR_008,0.6,Commercial,165006,0,0.059,Low,0.478,Positive,3,synthetic_demo,80,High,0.267,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00689,Operations,Singapore,Junior,MGR_032,2.6,Tech,56278,0,0.128,Low,0.368,Positive,9,synthetic_demo,70,High,0.035,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00690,Sales,Singapore,Mid,MGR_098,0.1,Tech,104346,0,0.15,Low,-0.087,Neutral,5,synthetic_demo,62,Medium,0.001,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00691,Marketing,Germany,Mid,MGR_081,0.5,Operations,103548,0,0.257,Low,-0.158,Neutral,5,synthetic_demo,58,Medium,-0.105,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00692,Operations,Singapore,Mid,MGR_010,1.5,Commercial,117453,0,0.223,Low,0.276,Positive,8,synthetic_demo,59,Medium,0.189,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00693,Marketing,US,Mid,MGR_036,0.8,Operations,70045,0,0.21,Low,-0.287,Negative,4,synthetic_demo,58,Medium,-0.149,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00694,Marketing,UK,Mid,MGR_042,3.0,Commercial,77318,0,0.26,Low,-0.403,Negative,6,synthetic_demo,53,Medium,-0.029,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00695,Finance,US,Senior,MGR_012,2.0,Operations,166922,0,0.174,Low,0.009,Neutral,10,synthetic_demo,69,Medium,0.101,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00696,Marketing,Germany,Mid,MGR_046,4.9,Operations,114962,0,0.112,Low,-0.22,Negative,3,synthetic_demo,54,Medium,0.174,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00697,Engineering,Poland,Mid,MGR_028,2.1,Commercial,91384,0,0.094,Low,0.604,Positive,6,synthetic_demo,76,High,0.203,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00698,HR,UK,Mid,MGR_044,0.2,Commercial,104910,0,0.361,Medium,-0.427,Negative,8,synthetic_demo,37,Low,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00699,Finance,Poland,Junior,MGR_044,6.6,Commercial,47833,0,0.092,Low,0.356,Positive,5,synthetic_demo,64,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00700,Marketing,US,Junior,MGR_059,1.9,Operations,55024,0,0.262,Low,-0.377,Negative,8,synthetic_demo,50,Medium,0.013,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00701,Engineering,US,Leader,MGR_057,2.7,Tech,243277,0,0.121,Low,0.073,Neutral,8,synthetic_demo,57,Medium,0.111,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00702,HR,US,Leader,MGR_026,4.1,Commercial,165085,0,0.239,Low,-0.395,Negative,5,synthetic_demo,42,Medium,-0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00703,Marketing,India,Senior,MGR_021,1.3,Commercial,165370,0,0.281,Low,-0.38,Negative,6,synthetic_demo,50,Medium,0.008,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00704,Operations,US,Mid,MGR_011,0.6,Commercial,72195,0,0.238,Low,-0.019,Neutral,7,synthetic_demo,71,High,-0.022,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00705,Operations,Singapore,Leader,MGR_007,5.9,Tech,228789,0,0.134,Low,0.041,Neutral,3,synthetic_demo,63,Medium,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00706,HR,Singapore,Mid,MGR_097,2.7,Operations,113610,0,0.08,Low,0.502,Positive,4,synthetic_demo,71,High,0.056,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00707,Sales,Germany,Mid,MGR_013,8.3,Operations,70926,0,0.33,Low,-0.131,Neutral,6,synthetic_demo,56,Medium,0.007,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00708,Engineering,India,Mid,MGR_076,1.0,Tech,78094,1,0.142,Low,0.292,Positive,8,synthetic_demo,59,Medium,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00709,Sales,Poland,Mid,MGR_002,1.1,Tech,107230,0,0.05,Low,0.338,Positive,7,synthetic_demo,75,High,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00710,Marketing,UK,Senior,MGR_089,0.1,Commercial,131911,0,0.285,Low,0.031,Neutral,7,synthetic_demo,62,Medium,0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00711,Sales,Germany,Junior,MGR_012,1.7,Commercial,61560,0,0.177,Low,0.266,Positive,7,synthetic_demo,58,Medium,0.101,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00712,Marketing,US,Junior,MGR_039,2.4,Commercial,50641,0,0.249,Low,-0.014,Neutral,5,synthetic_demo,55,Medium,-0.14,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00713,Sales,Germany,Senior,MGR_083,4.4,Tech,142362,0,0.12,Low,0.348,Positive,5,synthetic_demo,77,High,0.239,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00714,Marketing,India,Junior,MGR_002,4.6,Operations,67387,1,0.24,Low,-0.209,Negative,3,synthetic_demo,70,High,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00715,Finance,Singapore,Junior,MGR_093,5.7,Commercial,65520,0,0.22,Low,0.312,Positive,5,synthetic_demo,56,Medium,0.006,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00716,Sales,Singapore,Senior,MGR_079,0.9,Commercial,126990,0,0.216,Low,-0.017,Neutral,8,synthetic_demo,67,Medium,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00717,Marketing,Germany,Senior,MGR_013,1.2,Tech,122293,0,0.11,Low,0.477,Positive,10,synthetic_demo,68,Medium,0.007,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00718,Sales,US,Mid,MGR_045,2.2,Commercial,70748,0,0.119,Low,0.001,Neutral,8,synthetic_demo,61,Medium,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00719,HR,UK,Senior,MGR_036,4.7,Tech,161716,0,0.292,Low,-0.351,Negative,9,synthetic_demo,52,Medium,-0.149,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00720,Marketing,US,Junior,MGR_077,2.0,Operations,68749,0,0.05,Low,0.397,Positive,7,synthetic_demo,95,High,-0.046,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00721,Marketing,Poland,Junior,MGR_004,0.8,Operations,66890,0,0.305,Low,0.12,Neutral,7,synthetic_demo,65,Medium,-0.036,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00722,Marketing,UK,Junior,MGR_066,0.2,Operations,62218,0,0.283,Low,0.02,Neutral,3,synthetic_demo,59,Medium,-0.059,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00723,Sales,Singapore,Mid,MGR_007,2.2,Operations,116663,0,0.121,Low,0.212,Positive,1,synthetic_demo,74,High,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00724,Sales,Germany,Mid,MGR_064,0.9,Tech,80493,0,0.306,Low,-0.292,Negative,5,synthetic_demo,44,Medium,-0.098,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00725,Marketing,Poland,Junior,MGR_047,8.3,Tech,46647,1,0.173,Low,0.252,Positive,5,synthetic_demo,69,Medium,-0.041,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00726,Operations,India,Mid,MGR_054,3.8,Operations,103990,0,0.118,Low,0.326,Positive,5,synthetic_demo,67,Medium,0.048,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00727,Operations,Poland,Mid,MGR_099,0.1,Commercial,86407,0,0.171,Low,-0.35,Negative,3,synthetic_demo,73,High,-0.102,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00728,Engineering,US,Mid,MGR_034,2.8,Tech,100704,0,0.26,Low,-0.175,Neutral,7,synthetic_demo,46,Medium,0.182,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00729,Sales,US,Leader,MGR_065,0.3,Commercial,207279,0,0.103,Low,0.274,Positive,3,synthetic_demo,70,High,0.149,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00730,Operations,Singapore,Senior,MGR_055,1.2,Commercial,128885,0,0.236,Low,0.339,Positive,5,synthetic_demo,39,Low,-0.243,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00731,Marketing,Germany,Junior,MGR_069,4.2,Operations,65007,0,0.119,Low,0.167,Neutral,8,synthetic_demo,49,Medium,0.135,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00732,Finance,India,Junior,MGR_011,5.3,Commercial,73518,0,0.292,Low,-0.084,Neutral,7,synthetic_demo,43,Medium,-0.022,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00733,Finance,India,Leader,MGR_069,1.8,Tech,192513,0,0.142,Low,0.466,Positive,7,synthetic_demo,70,High,0.135,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00734,Operations,Germany,Mid,MGR_088,6.0,Operations,71605,1,0.272,Low,-0.411,Negative,6,synthetic_demo,62,Medium,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00735,Marketing,US,Mid,MGR_094,0.8,Commercial,75040,0,0.253,Low,-0.262,Negative,2,synthetic_demo,47,Medium,-0.145,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00736,Sales,US,Junior,MGR_015,6.7,Commercial,64617,0,0.179,Low,0.164,Neutral,6,synthetic_demo,67,Medium,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00737,HR,Poland,Mid,MGR_086,2.5,Commercial,108204,0,0.278,Low,-0.467,Negative,1,synthetic_demo,54,Medium,0.022,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00738,Marketing,Singapore,Senior,MGR_002,1.6,Tech,146745,0,0.116,Low,0.476,Positive,4,synthetic_demo,44,Medium,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00739,Marketing,India,Senior,MGR_064,0.8,Tech,120369,0,0.177,Low,0.46,Positive,10,synthetic_demo,82,High,-0.098,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00740,Operations,Poland,Mid,MGR_034,2.1,Operations,71603,0,0.072,Low,0.735,Positive,5,synthetic_demo,93,High,0.182,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00741,Sales,UK,Junior,MGR_094,5.3,Commercial,56484,0,0.06,Low,0.559,Positive,7,synthetic_demo,80,High,-0.145,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00742,Engineering,US,Mid,MGR_035,0.6,Commercial,83144,0,0.363,Medium,-0.6,Negative,3,synthetic_demo,35,Low,-0.164,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00743,Finance,US,Junior,MGR_081,0.1,Operations,52481,1,0.161,Low,0.114,Neutral,7,synthetic_demo,68,Medium,-0.105,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00744,Engineering,Germany,Mid,MGR_008,0.0,Commercial,75961,0,0.154,Low,0.773,Positive,5,synthetic_demo,88,High,0.267,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00745,HR,Poland,Junior,MGR_033,4.6,Tech,60578,0,0.15,Low,-0.109,Neutral,5,synthetic_demo,67,Medium,0.1,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00746,Engineering,Poland,Mid,MGR_030,5.4,Tech,97676,0,0.36,Medium,-0.259,Negative,6,synthetic_demo,48,Medium,0.065,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00747,Marketing,Poland,Junior,MGR_032,0.5,Tech,60394,0,0.36,Medium,-0.245,Negative,7,synthetic_demo,48,Medium,0.035,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00748,Engineering,Germany,Mid,MGR_023,5.7,Tech,113735,0,0.268,Low,-0.46,Negative,4,synthetic_demo,46,Medium,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00749,Engineering,Poland,Senior,MGR_095,3.8,Operations,163385,1,0.282,Low,-0.22,Negative,4,synthetic_demo,47,Medium,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00750,Marketing,Germany,Junior,MGR_054,0.1,Tech,63880,1,0.22,Low,-0.219,Negative,9,synthetic_demo,56,Medium,0.048,10,synthetic_demo_v2,Simulated for demonstration purposes only
